Time,s,t,t_ref,e_t,devang,psi_ref,e_psi,yawrate,v,delta_cmd_logged,applied_delta_cmd,applied_delta_rate,steer_manual
0.9,8.40009988894934,1.53886449734971e-06,4.72146339543127e-06,-3.18259889808156e-06,4.11275466652715e-07,2.23475008621168e-05,-2.19362253954641e-05,2.20458174205828e-06,0.000135881208153934,-3.63707834608788e-06,-3.63707834608788e-06,4.87305977603458e-06,2.02280800611949e-13
0.901,8.40009988894934,1.54126102885993e-06,4.72146339543127e-06,-3.18020236657135e-06,4.13480048394774e-07,2.23475008621168e-05,-2.19340208137221e-05,2.18400133963106e-06,0.000135468448349028,-3.63086353933372e-06,-3.63086353933372e-06,6.21480675416273e-06,2.02296369797283e-13
0.902,8.40010004200155,1.5436815880286e-06,4.72146533123562e-06,-3.17778374320701e-06,4.15664049734405e-07,2.23475095971125e-05,-2.19318455473781e-05,2.15898650979403e-06,0.0001350537021523,-3.62464873257956e-06,-3.62464873257956e-06,6.21480675416231e-06,2.0231090471757e-13
0.903,8.40010004200155,1.54611923576067e-06,4.72146533123562e-06,-3.17534609547494e-06,4.17823036244199e-07,2.23475095971125e-05,-2.19296865608683e-05,2.13198241495386e-06,0.000134636980870907,-3.6184339258254e-06,-3.6184339258254e-06,6.21480675416315e-06,2.02324275742788e-13
0.904,8.40010019169601,1.54856051517225e-06,4.72146722457112e-06,-3.17290670939886e-06,4.19955018659153e-07,2.23475181404746e-05,-2.19275631218154e-05,2.10658886143463e-06,0.000134218294626369,-3.61221911907123e-06,-3.61221911907123e-06,6.21480675416231e-06,2.0233644332244e-13
0.905,8.40010019169601,1.5509843024981e-06,4.72146722457112e-06,-3.17048292207301e-06,4.22061607520587e-07,2.23475181404746e-05,-2.1925456532954e-05,2.08764891499851e-06,0.000133797651779793,-3.60600431231707e-06,-3.60600431231707e-06,6.21480675416273e-06,2.02347481660265e-13
0.906,8.40010033801974,1.55336441948377e-06,4.72146907527365e-06,-3.16810465578989e-06,4.24149256435586e-07,2.23475264914625e-05,-2.19233772350269e-05,2.08040893196232e-06,0.000133375058854767,-3.59978950556291e-06,-3.59978950556291e-06,6.21480675416315e-06,2.02357584657467e-13
0.907,8.40010033801974,1.55567975626987e-06,4.72146907527365e-06,-3.16578931900378e-06,4.26229665367548e-07,2.23475264914625e-05,-2.1921296826095e-05,2.08799365377212e-06,0.000132950521948475,-3.59357469880874e-06,-3.59357469880874e-06,6.21480675416231e-06,2.02367082402564e-13
0.908,8.40010048096087,1.55792403934032e-06,4.7214708831931e-06,-3.16354684385278e-06,4.2831765902132e-07,2.23475346493988e-05,-2.19192169903775e-05,2.10939638418514e-06,0.00013252404906774,-3.58735989205458e-06,-3.58735989205458e-06,6.21480675416231e-06,2.02376416333122e-13
0.909,8.40010048096087,1.56010540626823e-06,4.7214708831931e-06,-3.16136547692487e-06,4.30427055405505e-07,2.23475346493988e-05,-2.19171075939933e-05,2.14029063111465e-06,0.00013209565129095,-3.58114508530042e-06,-3.58114508530042e-06,6.21480675416231e-06,2.0238607592822e-13
0.91,8.40010062050766,1.56224219890713e-06,4.72147264818086e-06,-3.15923044927372e-06,4.3256734603662e-07,2.2347542613613e-05,-2.19149752675764e-05,2.17462160929165e-06,0.000131665341536965,-3.57493027854626e-06,-3.57493027854626e-06,6.21480675416315e-06,2.02396518331691e-13
0.911,8.40010062050766,1.56436445317661e-06,4.72147264818086e-06,-3.15710819500425e-06,4.34741967645912e-07,2.2347542613613e-05,-2.19128006459671e-05,2.20453918709777e-06,0.000131233131799217,-3.56871547179209e-06,-3.56871547179209e-06,6.21480675416273e-06,2.0240808002064e-13
0.912,8.40010075664735,1.56652307336366e-06,4.7214743700757e-06,-3.15495129671204e-06,4.36946506833009e-07,2.23475503833776e-05,-2.19106038765446e-05,2.21847105054927e-06,0.000130799029984168,-3.56250066503793e-06,-3.56250066503793e-06,6.21480675416273e-06,2.02420871832117e-13
0.913,8.40010075664735,1.56878152490371e-06,4.7214743700757e-06,-3.15269284517199e-06,4.39164977883559e-07,2.23475503833776e-05,-2.19083854054941e-05,2.20377217274047e-06,0.000130363045017515,-3.55628585828377e-06,-3.55628585828377e-06,6.21480675416231e-06,2.0243468197705e-13
0.914,8.40010088936555,1.57116623828214e-06,4.72147604869552e-06,-3.15030981041339e-06,4.41368750056299e-07,2.23475579578709e-05,-2.19061892078146e-05,2.1589583784067e-06,0.000129925205257708,-3.55007105152961e-06,-3.55007105152961e-06,6.21480675416273e-06,2.0244898543815e-13
0.915,8.40010088936555,1.57366258043642e-06,4.72147604869552e-06,-3.1478134682591e-06,4.43527708434706e-07,2.23475579578709e-05,-2.19040302494362e-05,2.092765274702e-06,0.000129485553487704,-3.54385624477544e-06,-3.54385624477544e-06,6.21480675416273e-06,2.0246305218858e-13
0.916,8.40010101864719,1.57623940047941e-06,4.72147768384964e-06,-3.14523828337022e-06,4.45620473709408e-07,2.23475653362323e-05,-2.19019448625229e-05,2.01643264974176e-06,0.000129044126558517,-3.53764143802128e-06,-3.53764143802128e-06,6.21480675416273e-06,2.02476078489554e-13
0.917,8.40010101864719,1.57884024180117e-06,4.72147768384964e-06,-3.14263744204847e-06,4.4763690635915e-07,2.23475653362323e-05,-2.18999284298732e-05,1.94542951631623e-06,0.000128600943379251,-3.53142663126712e-06,-3.53142663126712e-06,6.21480675416273e-06,2.02487351798044e-13
0.918,8.40010114447848,1.58130379611548e-06,4.72147927536382e-06,-3.14017547924834e-06,4.49582335875466e-07,2.23475725176758e-05,-2.18979901818004e-05,1.9181276062313e-06,0.000128155987309257,-3.52521182451296e-06,-3.52521182451296e-06,6.21480675416231e-06,2.02496586227385e-13
0.919,8.40010114447848,1.58350289475261e-06,4.72147927536382e-06,-3.1379763806112e-06,4.51500463481697e-07,2.23475725176758e-05,-2.18960720541941e-05,1.95807069555577e-06,0.000127709222586679,-3.51899701775879e-06,-3.51899701775879e-06,6.21480675416273e-06,2.02504138361618e-13
0.92,8.40010126684904,1.58551082106539e-06,4.72148082310666e-06,-3.13597000204127e-06,4.53458534177253e-07,2.23475795016084e-05,-2.18941209674312e-05,2.03600623166575e-06,0.000127260654471497,-3.51278221100463e-06,-3.51278221100463e-06,6.21480675416273e-06,2.02510772708935e-13
0.921,8.40010126684904,1.58740251909596e-06,4.72148082310666e-06,-3.13407830401069e-06,4.55494540408919e-07,2.23475795016084e-05,-2.18920849611995e-05,2.1272800047168e-06,0.000126810303921905,-3.50972828636938e-06,-3.50972828636938e-06,3.05392463524735e-06,2.02517395699994e-13
0.922,8.40010138574688,1.58924602014123e-06,4.72148232692659e-06,-3.13223630678537e-06,4.57621820413635e-07,2.23475862873462e-05,-2.18899644669326e-05,2.21310135914405e-06,0.000126358181937355,-3.50667436173414e-06,-3.50667436173414e-06,3.0539246352465e-06,2.02524887275302e-13
0.923,8.40010138574688,1.5912579663147e-06,4.72148232692659e-06,-3.13022436061189e-06,4.5983492177278e-07,2.23475862873462e-05,-2.18877513655734e-05,2.24170087861582e-06,0.000125904242129684,-3.50362043709889e-06,-3.50362043709889e-06,3.05392463524777e-06,2.02533757539467e-13
0.924,8.4001015011558,1.59347055787422e-06,4.72148378661854e-06,-3.12801322874433e-06,4.62076622651395e-07,2.23475928739638e-05,-2.18855162513124e-05,2.21499273003294e-06,0.000125448500043032,-3.50056651246364e-06,-3.50056651246364e-06,3.0539246352465e-06,2.02544114795865e-13
0.925,8.4001015011558,1.59598124228058e-06,4.72148378661854e-06,-3.12550254433797e-06,4.64291615381428e-07,2.23475928739638e-05,-2.18833012585823e-05,2.11863372517677e-06,0.000124991001798864,-3.49751258782839e-06,-3.49751258782839e-06,3.05392463524735e-06,2.02555545143909e-13
0.926,8.40010161305701,1.59865308240116e-06,4.72148520194507e-06,-3.12283211954391e-06,4.66410249106605e-07,2.23475992603897e-05,-2.18811890112831e-05,1.9977395258279e-06,0.000124531873758673,-3.49445866319315e-06,-3.49445866319315e-06,3.05392463524693e-06,2.02567390463982e-13
0.927,8.40010161305701,1.60139960851613e-06,4.72148520194507e-06,-3.12008559342894e-06,4.68407988632433e-07,2.23475992603897e-05,-2.18791912717573e-05,1.8774450246743e-06,0.00012407116495028,-3.4914047385579e-06,-3.4914047385579e-06,3.05392463524693e-06,2.02578925540966e-13
0.928,8.40010172143396,1.60398332033493e-06,4.72148657269671e-06,-3.11750325236179e-06,4.70285433657107e-07,2.23476054456789e-05,-2.18773200120218e-05,1.81546573391265e-06,0.000123608834728144,-3.48835081392265e-06,-3.48835081392265e-06,3.05392463524777e-06,2.02589567812266e-13
0.929,8.40010172143396,1.60647213067128e-06,4.72148657269671e-06,-3.11501444202544e-06,4.7210089939102e-07,2.23476054456789e-05,-2.18755045462879e-05,1.78535869764217e-06,0.000123144830237718,-3.48529688928741e-06,-3.48529688928741e-06,3.05392463524693e-06,2.02598644439353e-13
0.93,8.40010182627319,1.6088717737916e-06,4.72148789870335e-06,-3.11261612491175e-06,4.73886258088662e-07,2.23476114290637e-05,-2.1873725170975e-05,1.78036690524629e-06,0.00012267913646264,-3.48224296465216e-06,-3.48224296465216e-06,3.05392463524693e-06,2.02605570067669e-13
0.931,8.40010182627319,1.61111854155193e-06,4.72148789870335e-06,-3.11036935715141e-06,4.75666624993908e-07,2.23476114290637e-05,-2.18719448040698e-05,1.81175368229428e-06,0.00012221174125171,-3.47918904001691e-06,-3.47918904001691e-06,3.05392463524693e-06,2.02610143622558e-13
0.932,8.40010192756099,1.61309442761901e-06,4.72148917979139e-06,-3.10839475217238e-06,4.77478378676203e-07,2.23476172097608e-05,-2.18701388310846e-05,1.9020453301536e-06,0.000121742648652742,-3.47613511538167e-06,-3.47613511538167e-06,3.05392463524693e-06,2.02612825081524e-13
0.933,8.40010192756099,1.61481277778703e-06,4.72148917979139e-06,-3.10667640200436e-06,4.79380424006356e-07,2.23476172097608e-05,-2.18682367857544e-05,2.0379303993345e-06,0.000121271919358629,-3.47308119074642e-06,-3.47308119074642e-06,3.05392463524777e-06,2.0261490151474e-13
0.934,8.40010192756099,1.61639547281097e-06,4.72148917979139e-06,-3.10509370698042e-06,4.81418354405691e-07,2.23476172097608e-05,-2.18661988553551e-05,2.1819606841284e-06,0.000120799602274684,-3.47002726611117e-06,-3.47002726611117e-06,3.05392463524693e-06,2.02618071084512e-13
0.935,8.40010207280427,1.61806206385397e-06,4.72149101682836e-06,-3.10342895297439e-06,4.83600315089819e-07,2.23476254990851e-05,-2.18640251839953e-05,2.27934381060782e-06,0.000120325646891044,-3.46697334147592e-06,-3.46697334147592e-06,3.05392463524693e-06,2.0262394512085e-13
0.936,8.40010207280427,1.61967495977621e-06,4.72149101682836e-06,-3.10181605705215e-06,4.85879658900427e-07,2.23476254990851e-05,-2.18617458401846e-05,2.37154786064178e-06,0.000119850104078749,-3.46391941684068e-06,-3.46391941684068e-06,3.05392463524693e-06,2.02633844345336e-13
0.937,8.40010207280427,1.62124832789084e-06,4.72149101682836e-06,-3.10024268893752e-06,4.88251206761069e-07,2.23476254990851e-05,-2.1859374292324e-05,2.45606015382557e-06,0.000119372989645718,-3.46086549220543e-06,-3.46086549220543e-06,3.05392463524693e-06,2.02648592610283e-13
0.938,8.40010220996858,1.62280332607521e-06,4.72149275168262e-06,-3.09868942560741e-06,4.90707266914894e-07,2.23476333273269e-05,-2.1856926060412e-05,2.52923140718871e-06,0.000118894311309864,-3.45781156757018e-06,-3.45781156757018e-06,3.05392463524777e-06,2.02668164748473e-13
0.939,8.40010220996858,1.62435917592442e-06,4.72149275168262e-06,-3.0971335757582e-06,4.93236498322083e-07,2.23476333273269e-05,-2.18543968290048e-05,2.58863579358179e-06,0.000118414073578111,-3.45475764293494e-06,-3.45475764293494e-06,3.05392463524693e-06,2.02691891233543e-13
0.94,8.40010220996858,1.62593186158413e-06,4.72149275168262e-06,-3.09556089009849e-06,4.95825134115665e-07,2.23476333273269e-05,-2.18518081932112e-05,2.63314806067823e-06,0.000117932280301127,-3.45170371829969e-06,-3.45170371829969e-06,3.05392463524693e-06,2.02718681447999e-13
0.941,8.40010233898983,1.62753418589695e-06,4.72149438354331e-06,-3.09396019764636e-06,4.98458282176343e-07,2.23476406908273e-05,-2.1849182408651e-05,2.6626642983138e-06,0.000117448936113378,-3.4420604274777e-06,-3.4420604274777e-06,9.64329082198998e-06,2.02747146061737e-13
0.942,8.40010233898983,1.62917610410895e-06,4.72149438354331e-06,-3.09231827943435e-06,5.01120946474657e-07,2.23476406908273e-05,-2.18465197443526e-05,2.67779699328584e-06,0.000116964047190108,-3.43241713665571e-06,-3.43241713665571e-06,9.64329082198998e-06,2.02775647993793e-13
0.943,8.40010233898983,1.63086502244602e-06,4.72149438354331e-06,-3.09062936109729e-06,5.03798743467943e-07,2.23476406908273e-05,-2.18438419473594e-05,2.67963409505007e-06,0.000116477621781596,-3.42277384583372e-06,-3.42277384583372e-06,9.64329082198998e-06,2.02802580483276e-13
0.944,8.40010245980144,1.63260602528664e-06,4.72149591156859e-06,-3.08888988628195e-06,5.06478377562993e-07,2.23476475857877e-05,-2.18411692082247e-05,2.66956510186919e-06,0.000115989670555169,-3.41313055501173e-06,-3.41313055501173e-06,9.64329082198956e-06,2.02826739888176e-13
0.945,8.40010245980144,1.63440212824408e-06,4.72149591156859e-06,-3.08709378332451e-06,5.09147942664862e-07,2.23476475857877e-05,-2.18384996431228e-05,2.6491434943097e-06,0.00011550020670037,-3.40348726418974e-06,-3.40348726418974e-06,9.64329082198998e-06,2.02847695919831e-13
0.946,8.40010245980144,1.63625468063634e-06,4.72149591156859e-06,-3.08524123093225e-06,5.11797086159172e-07,2.23476475857877e-05,-2.18358504996285e-05,2.61995088717979e-06,0.000115009245662008,-3.39384397336775e-06,-3.39384397336775e-06,9.64329082198956e-06,2.02865491296049e-13
0.947,8.40010257233764,1.63816400490072e-06,4.72149733492641e-06,-3.08333333002569e-06,5.14417037046352e-07,2.23476540084535e-05,-2.18332369714072e-05,2.58344045617931e-06,0.000114516804482737,-3.38420068254576e-06,-3.38420068254576e-06,9.64329082199041e-06,2.02880464468219e-13
0.948,8.40010257233764,1.64013030797406e-06,4.72149733492641e-06,-3.08136702695235e-06,5.17000477502531e-07,2.23476540084535e-05,-2.1830653530951e-05,2.54075181951288e-06,0.000114022900880187,-3.37455739172377e-06,-3.37455739172377e-06,9.64329082198998e-06,2.02893083051118e-13
0.949,8.40010257233764,1.64215488529477e-06,4.72149733492641e-06,-3.07934244963165e-06,5.19541229322044e-07,2.23476540084535e-05,-2.18281127791315e-05,2.49249313170942e-06,0.000113527552268548,-3.36491410090178e-06,-3.36491410090178e-06,9.64329082198998e-06,2.02903828406571e-13
0.95,8.40010267653379,1.64424171196264e-06,4.72149865279932e-06,-3.07725694083669e-06,5.22033722453753e-07,2.23476599551362e-05,-2.18256262326825e-05,2.4384684482128e-06,0.000113030774947376,-3.35527081007979e-06,-3.35527081007979e-06,9.64329082198998e-06,2.02913115627924e-13
0.951,8.40010267653379,1.64639973565631e-06,4.72149865279932e-06,-3.07509891714301e-06,5.24472190901966e-07,2.23476599551362e-05,-2.18231877642343e-05,2.3772788697726e-06,0.000112532583698908,-3.3456275192578e-06,-3.3456275192578e-06,9.64329082198998e-06,2.02921227813189e-13
0.952,8.40010267653379,1.64864671060941e-06,4.72149865279932e-06,-3.07285194218992e-06,5.26849469771739e-07,2.23476599551362e-05,-2.18208104853645e-05,2.30561120673223e-06,0.000112032992232317,-3.33598422843581e-06,-3.33598422843581e-06,9.64329082198998e-06,2.02928251985857e-13
0.953,8.40010267653379,1.65101670940092e-06,4.72149865279932e-06,-3.0704819433984e-06,5.29155080978471e-07,2.23476599551362e-05,-2.18185048741578e-05,2.21674479028856e-06,0.000111532015820052,-3.32634093761382e-06,-3.32634093761382e-06,9.64329082198998e-06,2.02934045969164e-13
0.954,8.40010280237513,1.65357601858198e-06,4.72150024444063e-06,-3.06792422585865e-06,5.31371825768759e-07,2.23476671371533e-05,-2.18162953113846e-05,2.09726244804869e-06,0.000111029681505981,-3.31669764679183e-06,-3.31669764679183e-06,9.64329082198998e-06,2.02938233257032e-13
0.955,8.40010280237513,1.65644656000892e-06,4.72150024444063e-06,-3.06505368443171e-06,5.33469088216808e-07,2.23476671371533e-05,-2.18141980489365e-05,1.92247841548993e-06,0.000110526066768274,-3.30705435596984e-06,-3.30705435596984e-06,9.64329082198998e-06,2.02940202175594e-13
0.956,8.40010280237513,1.65947856302715e-06,4.72150024444063e-06,-3.06202168141348e-06,5.35391566632298e-07,2.23476671371533e-05,-2.1812275570521e-05,1.73798056283798e-06,0.000110021292020206,-3.29741106514785e-06,-3.29741106514785e-06,9.64329082198998e-06,2.02939400898644e-13
0.957,8.40010280237513,1.66234370566275e-06,4.72150024444063e-06,-3.05915653877787e-06,5.37129547195136e-07,2.23476671371533e-05,-2.18105375899582e-05,1.62502072759514e-06,0.000109515226264568,-3.28776777432586e-06,-3.28776777432586e-06,9.64329082198998e-06,2.02935805778653e-13
0.958,8.40010291311169,1.66516599895343e-06,4.72150164503661e-06,-3.05633564608318e-06,5.38754567922731e-07,2.23476734571102e-05,-2.18089188891874e-05,1.54085573998856e-06,0.000109007787270431,-3.27812448350387e-06,-3.27812448350387e-06,9.64329082198998e-06,2.02929740023983e-13
0.959,8.40010291311169,1.6679645636117e-06,4.72150164503661e-06,-3.0535370814249e-06,5.4029542366272e-07,2.23476734571102e-05,-2.18073780334474e-05,1.47561704648115e-06,0.000108498952127802,-3.26848119268188e-06,-3.26848119268188e-06,9.64329082198998e-06,2.02921715249729e-13
0.96,8.40010291311169,1.67073200511124e-06,4.72150164503661e-06,-3.05076963992537e-06,5.41771040709201e-07,2.23476734571102e-05,-2.1805902416401e-05,1.42753419793796e-06,0.000107988708641476,-3.25883790185989e-06,-3.25883790185989e-06,9.64329082198978e-06,2.02912340558608e-13
0.961,8.40010291311169,1.67345463359382e-06,4.72150164503661e-06,-3.04804701144279e-06,5.43198574907139e-07,2.23476734571102e-05,-2.1804474882203e-05,1.39662644444234e-06,0.000107477052405886,-3.24680730346592e-06,-3.24680730346592e-06,1.20305983939731e-05,2.02902270073659e-13
0.962,8.40010291311169,1.67611762163076e-06,4.72150164503661e-06,-3.04538402340585e-06,5.44595201351581e-07,2.23476734571102e-05,-2.18030782557586e-05,1.38316366823491e-06,0.000106963987161032,-3.23477670507194e-06,-3.23477670507194e-06,1.20305983939727e-05,2.02892170198649e-13
0.963,8.40010303007401,1.6787061439532e-06,4.72150312437613e-06,-3.04279698042293e-06,5.45978365019816e-07,2.23476801323841e-05,-2.18017017673643e-05,1.38738127370583e-06,0.000106449524241517,-3.22274610667797e-06,-3.22274610667797e-06,1.20305983939731e-05,2.02882707998775e-13
0.964,8.40010303007401,1.68120484216828e-06,4.72150312437613e-06,-3.04029828220785e-06,5.47365746293522e-07,2.23476801323841e-05,-2.18003143860906e-05,1.40965217790305e-06,0.000105933680645595,-3.210715508284e-06,-3.210715508284e-06,1.20305983939727e-05,2.02874575773308e-13
0.965,8.40010303007401,1.68359592960443e-06,4.72150312437613e-06,-3.0379071947717e-06,5.48775398471425e-07,2.23476801323841e-05,-2.17989047339127e-05,1.45095678868246e-06,0.000105416476487777,-3.19868490989003e-06,-3.19868490989003e-06,1.20305983939731e-05,2.02868570683679e-13
0.966,8.40010303007401,1.68585502642166e-06,4.72150312437613e-06,-3.03564809795447e-06,5.50226355260107e-07,2.23476801323841e-05,-2.1797453777124e-05,1.51381910983884e-06,0.000104897932697088,-3.18665431149605e-06,-3.18665431149605e-06,1.20305983939731e-05,2.02865380129268e-13
0.967,8.40010303007401,1.68794179654775e-06,4.72150312437613e-06,-3.03356132782838e-06,5.51740174369946e-07,2.23476801323841e-05,-2.17959399580142e-05,1.6043433500162e-06,0.000104378070784403,-3.17462371310208e-06,-3.17462371310208e-06,1.20305983939727e-05,2.02865247987724e-13
